f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127,label
11214.0406,4.164963,2.617067,3.399471,3.838219,-1.803768,-2.318763,-3.60335,12968.7571,4.379458,3.356375,4.788609,5.34276,-2.093659,-2.693899,-3.713943,14863.039,2.46326,4.099494,5.282954,6.776145,-2.470393,-3.433935,-5.508863,16594.4951,2.550467,4.586606,5.90647,7.163901,-2.661338,-3.577353,-6.124086,3003.1087,2.132228,0.941415,1.51707,1.973119,-0.588552,-0.881238,-1.71356,3210.2727,2.158525,1.005,1.58055,2.015097,-0.617305,-0.901313,-1.618389,14332.9023,2.385665,4.541396,6.278294,7.347809,-2.595391,-3.770625,-6.21129,16436.5293,2.478307,5.109565,7.045809,8.112534,-2.933301,-4.301314,-7.219,9978.5081,4.20795,2.226968,2.929733,3.622449,-1.439015,-1.838465,-3.244671,10368.1992,3.75543,2.07417,2.492196,3.243236,-1.41791,-1.83006,-3.150557,9944.1455,2.26083,2.796614,3.691653,5.247815,-1.979678,-2.671122,-4.347553,10640.8369,2.276253,2.855295,3.732548,5.131893,-1.925728,-2.667573,-4.824678,4546.7214,2.456986,1.395598,2.161128,2.973287,-0.891069,-1.329488,-2.581641,5718.1983,2.646848,1.669618,2.484067,3.516593,-1.085132,-1.494257,-2.771972,11540.6211,2.252617,3.581577,4.968255,5.94925,-2.496279,-3.820424,-6.15817,10094.3291,2.225828,3.127755,4.337535,5.352311,-2.134297,-3.157184,-5.053162,0
677.7939,1.326536,0.18017,0.443709,2.698898,-0.200042,-0.526875,-2.966057,8078.6738,2.417934,2.180666,4.160182,9.006184,-1.654688,-2.655051,-9.370858,10877.8857,2.3522,2.588465,3.697443,10.319043,-1.637214,-2.872274,-11.203667,11985.6524,2.371761,2.887803,4.008944,11.571093,-1.740569,-3.096425,-14.034575,2069.7709,2.038047,0.75336,1.699102,3.996742,-0.41552,-0.905322,-4.562327,2078.1215,2.05173,0.749353,1.654243,4.787971,-0.41269,-0.849017,-5.113806,10378.4526,2.324442,3.078572,4.48546,9.374856,-1.807782,-3.24785,-12.198044,11836.9824,2.391235,3.377899,4.901229,11.279906,-2.001866,-3.435988,-15.235449,2167.4755,1.273893,0.742962,1.603766,4.985471,-0.325983,-0.700038,-4.155467,2298.1777,1.311635,0.677666,1.36714,4.092726,-0.290959,-0.63946,-3.469667,6937.7818,2.065725,1.812683,2.47313,5.602454,-1.269744,-1.857521,-7.296031,7438.1123,2.041057,1.713628,2.302312,5.731319,-1.280821,-1.932143,-6.019031,3507.1392,2.317206,1.231539,2.444515,4.45956,-0.674461,-1.070955,-3.386179,3897.9978,2.460281,1.306759,2.544061,4.673248,-0.731655,-1.085476,-3.031543,7445.314,2.042972,2.311066,3.730626,7.232887,-1.516309,-2.451335,-6.227508,6422.2089,2.052858,2.021664,3.207288,5.597731,-1.289549,-2.070743,-5.637776,0
62971.8894,16.403372,16.630565,23.560516,25.149417,-11.936194,-16.106151,-24.723482,63814.1421,14.037808,18.337515,28.499593,30.523572,-12.164407,-16.430842,-25.13828,18260.6792,5.759997,5.462273,9.083581,9.921831,-3.742246,-5.180621,-7.379119,18043.8028,5.511413,5.451716,9.317273,10.032479,-3.683765,-5.1462,-7.78761,4677.5298,2.938572,1.766124,4.787828,5.875408,-0.992102,-1.591629,-2.466843,4342.4407,2.801756,1.62956,4.326549,5.387242,-0.900999,-1.337831,-2.253147,25147.2525,6.37743,8.338676,14.873694,16.090828,-5.6031,-8.115028,-9.754484,26303.1314,6.303628,8.895016,16.682439,17.979874,-6.040799,-9.287327,-13.247272,52691.3564,11.870039,13.625352,18.71504,20.370094,-9.213778,-12.044608,-20.125186,45342.916,10.898018,10.316498,13.499612,14.636238,-7.353379,-9.587415,-18.460314,21063.2248,6.3496,6.056727,9.424814,10.403525,-4.235947,-5.915499,-9.673825,16468.209,6.077935,4.673756,7.304287,8.140549,-3.324004,-4.510611,-7.188902,5393.0578,3.125989,2.019375,5.71191,7.354681,-1.121945,-1.878087,-3.128855,5741.5745,3.19826,2.108492,5.443669,6.913388,-1.131042,-1.693046,-3.336152,27998.7051,7.214175,8.858576,14.960901,16.517037,-6.300076,-9.599542,-14.14063,25302.3808,7.048165,8.132734,13.619287,14.921612,-5.58334,-8.153222,-12.271435,1
10735.9441,4.142015,2.479622,3.16189,3.589892,-1.716021,-2.208431,-3.123407,12424.3118,4.410722,3.147397,4.376199,4.953577,-1.999998,-2.626966,-3.749568,14580.373,2.433004,4.121094,5.360959,6.62755,-2.385926,-3.264212,-5.585378,16356.709,2.529944,4.631311,6.03927,7.278584,-2.560345,-3.518159,-6.288295,3116.2383,2.132716,0.980521,1.559264,2.162265,-0.608419,-0.930862,-1.598381,3210.0776,2.136479,1.005811,1.557861,1.972431,-0.615915,-0.918803,-1.752159,13909.8428,2.347044,4.444875,6.028873,7.025597,-2.487537,-3.76522,-5.866118,15943.4238,2.437519,5.053877,6.812882,7.889569,-2.803303,-4.276376,-6.831544,9481.4526,4.26919,2.100263,2.683415,3.216307,-1.365597,-1.733354,-3.088855,9740.8801,3.758013,1.951751,2.312359,3.046165,-1.320214,-1.691018,-3.172701,9666.5576,2.23735,2.768982,3.67735,4.846395,-1.924947,-2.710204,-5.510143,10291.7383,2.239824,2.834343,3.686342,5.162873,-1.861806,-2.580903,-4.48041,4475.7049,2.429989,1.368001,2.100119,2.94648,-0.870636,-1.336621,-2.349773,5618.3965,2.608102,1.635795,2.426747,3.160191,-1.064248,-1.54956,-2.855741,11018.2998,2.213053,3.423674,4.762335,5.910554,-2.394406,-3.673244,-5.964784,9703.6767,2.191165,2.995019,4.184654,5.497792,-2.04437,-3.039144,-5.35881,0
14182.9297,3.929139,3.169918,4.579761,8.509537,-2.109551,-3.290715,-11.641439,38960.1572,5.468343,10.44705,15.651265,22.007635,-7.685743,-11.353557,-28.503707,10395.4697,3.484302,3.282819,5.968615,9.521083,-2.423731,-4.089056,-10.737385,10488.7911,3.359007,3.295997,6.008185,10.552141,-2.404184,-3.902082,-10.116205,2605.996,2.520406,0.987185,2.492147,4.848352,-0.628094,-1.224775,-4.874971,2282.266,2.341662,0.85999,2.278989,4.502817,-0.546461,-1.076089,-4.428172,13725.0381,3.751653,4.748623,9.261772,13.394133,-3.402915,-5.585898,-14.045796,14210.4766,3.699447,5.031285,10.476567,14.856926,-3.61782,-6.261972,-15.884826,33305.9141,4.716677,7.189884,9.424682,14.496024,-5.20532,-7.411507,-21.927975,22428.5489,4.004508,4.504574,5.929212,9.496272,-3.128662,-4.596764,-14.1665,13242.8237,3.678271,3.752344,5.98107,8.487222,-2.85799,-4.219686,-9.423391,10629.5689,3.475817,3.054334,5.031072,7.47926,-2.341458,-3.360951,-6.900587,3577.7575,2.701983,1.30765,3.470605,5.370113,-0.808103,-1.40216,-4.109175,3621.8821,2.674685,1.301823,3.266525,4.946813,-0.791402,-1.293149,-3.442697,16803.2993,4.063913,5.194797,9.259092,12.66184,-3.943614,-6.228852,-13.301601,15122.5547,3.966774,4.762002,8.472239,10.759635,-3.492237,-5.288574,-11.340788,1
5908.7397,2.337588,1.826808,2.701731,4.543009,-1.054054,-1.485377,-3.994018,10143.2935,3.490755,3.410208,5.063779,7.195807,-1.997242,-2.722084,-5.697333,21333.0843,13.185073,8.27965,13.719103,16.719934,-4.03654,-6.014143,-11.050526,23708.721,13.681973,9.093836,15.161843,18.277563,-4.373126,-6.445022,-12.936254,7686.6542,7.886839,2.916872,5.84065,7.979461,-1.975999,-3.448934,-6.042772,6693.6572,7.799909,2.488763,4.783756,7.276073,-1.697693,-2.96542,-5.27757,19915.1807,10.284758,9.433395,19.510094,24.044986,-4.350696,-7.263671,-12.063842,22187.0884,10.884414,10.39149,21.268699,26.286023,-4.862822,-8.387212,-14.883033,3630.5415,1.612415,1.295604,2.152174,4.950112,-0.77509,-1.272523,-4.194602,4593.5571,2.027229,1.512105,2.378814,4.640447,-0.659727,-1.120802,-4.167903,16547.4903,9.940059,6.941211,11.999645,14.619092,-3.220461,-4.938006,-11.563322,16739.0087,10.221795,6.686932,10.995358,14.561007,-3.208435,-4.88082,-10.347785,8428.5526,9.477704,3.138151,6.085261,9.845435,-2.283078,-4.039021,-7.775026,9521.4452,10.779787,3.323324,6.043201,9.146501,-2.68871,-4.59249,-7.751811,16346.471,7.931043,8.441122,18.170394,22.31924,-3.916419,-6.958853,-12.771193,14567.0373,7.672258,7.427894,15.730133,20.068656,-3.454354,-6.159871,-11.858473,0
4452.5332,1.772208,1.38829,2.032231,4.084053,-0.754614,-1.137344,-2.821497,8985.8809,2.691572,3.13726,4.747336,6.702157,-2.218586,-2.917031,-6.55679,17803.9458,9.205678,6.230687,9.477815,12.582753,-3.608675,-5.347899,-9.494757,19814.5095,9.630504,6.980486,10.637079,13.16193,-3.894439,-5.85057,-10.861935,6126.387,5.7272,2.310477,4.167628,5.9755,-1.640417,-2.722865,-4.921261,5440.2961,6.027763,1.949126,3.342517,5.38172,-1.405309,-2.335316,-4.09357,16746.2373,7.793597,7.489925,14.117116,16.827736,-4.148437,-6.886976,-9.943888,18867.3032,8.389153,8.298332,15.722906,18.464884,-4.558591,-7.514014,-12.515339,1604.0274,1.225801,0.768187,1.432478,4.819657,-0.584864,-1.094913,-4.529351,2014.2188,1.319449,0.815208,1.395448,4.219205,-0.52873,-0.955186,-4.46866,13682.7205,6.916532,5.185795,8.089364,11.171991,-2.943283,-4.524203,-10.447076,14072.5722,7.680095,4.958259,7.487708,10.223431,-2.918456,-4.447463,-10.171193,6638.7509,6.46881,2.457686,4.293198,7.129126,-1.835737,-3.201206,-6.092877,7373.4819,7.097696,2.556941,4.328331,7.769016,-2.078599,-3.535402,-6.448193,13852.6404,6.188,6.738822,13.062416,16.125565,-3.799733,-6.434544,-10.765713,12367.1338,6.180826,5.90946,11.305386,14.016293,-3.417447,-5.987069,-10.452235,0
19374.0508,4.754469,4.541171,6.308643,9.394259,-2.983687,-4.108235,-10.947045,21062.9624,5.749181,5.830376,8.777578,12.061044,-3.452553,-4.725636,-10.729606,2248.3106,1.997073,1.154962,2.98302,5.016268,-0.565363,-0.934942,-3.774657,2238.0679,1.90999,1.1529,2.99612,5.658161,-0.578514,-1.031543,-2.7645,1259.1875,1.965105,0.629789,2.035821,4.459076,-0.322766,-0.717879,-3.476423,1132.4496,2.037751,0.556561,1.828865,4.13447,-0.289041,-0.573009,-2.602551,3208.6189,2.334087,1.788,4.860959,7.825904,-0.849448,-1.445622,-3.380055,3326.4876,2.3054,1.850857,5.104448,8.355614,-0.869778,-1.44772,-3.586053,22363.7163,4.475887,5.651844,8.213269,12.239153,-3.393216,-4.944568,-15.137699,18472.3594,4.070829,4.440676,6.21253,9.957816,-2.713989,-3.984858,-12.707372,2449.2408,1.903438,1.274038,3.013141,6.429078,-0.639155,-1.113245,-4.007313,2236.9983,1.93292,1.119524,2.683456,6.05583,-0.572436,-0.982554,-3.917689,1473.7755,2.285583,0.726306,2.297341,4.683267,-0.360222,-0.744026,-3.56591,1336.4355,2.197592,0.696899,2.365883,5.558071,-0.33002,-0.707731,-3.177761,3547.248,2.212533,2.061452,5.407904,9.295281,-0.973966,-1.642508,-4.772688,3353.6015,2.390168,1.919135,5.439405,8.519473,-0.894309,-1.534343,-4.187371,1
34795.646,8.235911,8.173683,10.728724,12.853413,-5.644172,-7.438087,-21.053944,38389.5952,9.586141,10.098557,14.240434,17.700198,-5.818357,-7.77728,-22.323837,4965.572,2.94334,1.91508,4.364182,6.738752,-0.528252,-0.874182,-3.225165,5037.1409,2.862718,1.934703,4.416631,6.367007,-0.547834,-0.88522,-3.159849,2635.9364,2.992004,0.999983,2.746437,5.111385,-0.498631,-0.823525,-2.693112,2328.5406,3.021922,0.872686,2.505247,4.267054,-0.410092,-0.768861,-2.765961,7007.7937,3.620921,2.899176,6.87401,9.399357,-1.050059,-1.601751,-4.121588,7259.6123,3.595932,3.022516,7.117924,10.024874,-1.120049,-1.803571,-4.291053,38112.7876,7.006136,9.554323,12.864146,17.668375,-4.592878,-6.632763,-27.65167,31578.5225,6.160195,7.682913,10.118115,13.774374,-2.63605,-3.725658,-15.176584,5459.8672,2.808904,2.154877,4.434544,7.142114,-0.549243,-1.009724,-4.411925,4866.8372,2.787221,1.872455,3.941132,7.042632,-0.572019,-1.02633,-4.06082,2887.448,3.289064,1.107082,3.042222,5.422045,-0.475505,-0.891365,-3.72335,2658.4667,3.219488,1.035373,2.926768,5.282619,-0.403837,-0.72264,-3.798484,7892.7517,3.508675,3.401188,7.570808,11.476755,-1.115876,-1.907161,-5.022676,7269.7432,3.683111,3.117532,7.311658,11.159144,-1.037922,-1.737716,-4.567586,1
3870.9111,2.195796,1.371026,2.195866,3.855607,-0.386932,-0.917082,-4.705471,5527.0918,2.233168,2.510512,4.227828,6.611475,-0.421096,-0.915728,-4.580773,426.6316,1.151171,0.799147,2.134627,4.451147,-0.060156,-0.311102,-2.986705,427.4993,1.144034,0.811773,2.347467,4.950837,-0.063818,-0.339775,-2.991349,391.1562,1.273118,0.511624,1.7209,3.463677,-0.051818,-0.341414,-3.122956,315.1709,1.251129,0.453919,1.503478,3.184095,-0.043134,-0.300293,-2.757083,881.8726,1.303955,1.377324,3.899243,6.353905,-0.074561,-0.417739,-2.628982,959.4571,1.315796,1.42475,4.051977,6.485409,-0.089581,-0.369997,-2.908577,6172.8589,1.984997,2.346213,3.796742,7.070269,-0.397006,-1.087781,-6.232215,5032.2256,1.835161,1.840516,2.97504,6.569282,-0.276798,-0.803253,-4.894247,460.5178,1.13918,0.825198,2.115778,5.388174,-0.06956,-0.406097,-3.375775,342.5767,1.115135,0.733393,1.978007,4.442654,-0.064971,-0.354612,-3.396915,456.0494,1.339175,0.568806,1.904971,4.051883,-0.052953,-0.33722,-2.513908,446.1611,1.343768,0.552311,1.834895,4.604973,-0.051144,-0.356553,-2.936754,909.3628,1.264524,1.444796,4.009247,8.035561,-0.077284,-0.429103,-2.973633,871.1526,1.298141,1.387349,4.056069,6.828217,-0.072542,-0.341295,-2.619262,1
35937.2969,2.498375,9.851617,14.813198,28.045519,-7.737612,-11.350184,-35.929293,24904.9492,1.902848,7.609908,12.435008,25.380538,-6.427072,-10.010592,-31.814217,8896.2969,2.851949,2.67417,4.539858,8.682351,-2.183787,-3.809998,-12.197416,8903.393,2.764088,2.682558,4.59924,8.176588,-2.16754,-3.449402,-10.45291,2677.3306,1.940458,1.048964,2.825038,5.411186,-0.742605,-1.452021,-5.446996,2246.1843,1.938709,0.88756,2.366284,4.819197,-0.625553,-1.20541,-5.676935,11210.0713,2.862777,3.942067,7.468518,11.623083,-2.983271,-4.966581,-13.694522,11578.3921,2.850985,4.108204,8.226506,12.739934,-3.114596,-5.160609,-14.343696,33919.1523,2.49825,8.861552,12.561666,24.17458,-6.601007,-9.676227,-31.197596,27423.7246,2.551167,6.663529,9.220238,17.457077,-5.051044,-7.377181,-23.360019,10527.7778,2.925108,3.023437,4.673594,7.310358,-2.443518,-3.50104,-7.412808,8000.6534,2.806989,2.353288,3.751477,6.267161,-1.888926,-2.733469,-7.010141,2842.0864,2.028214,1.12932,2.891116,5.098243,-0.767608,-1.371417,-3.440251,2722.1414,1.985387,1.02573,2.556994,4.490467,-0.710841,-1.268655,-3.514403,13292.7368,2.984875,4.486082,8.078817,11.989319,-3.42279,-5.301919,-10.965813,10971.96,2.8772,3.799899,7.01752,10.315864,-2.850966,-4.544197,-9.058067,1
14144.9463,3.959042,2.937952,4.226176,6.783115,-2.093384,-3.140305,-10.132395,40324.1573,5.358833,10.933002,16.334887,23.778341,-8.085294,-12.106635,-30.931289,10461.2527,3.59113,3.340105,6.1253,8.744417,-2.43967,-3.960574,-11.783135,10471.3599,3.474845,3.364008,6.149188,10.1466,-2.425757,-3.97696,-12.094121,2642.223,2.596387,1.022362,2.560392,6.500681,-0.642627,-1.30404,-4.779011,2312.2462,2.408295,0.872155,2.261179,5.095548,-0.548549,-1.130958,-4.767443,13671.94,3.8404,4.797158,9.574503,14.985254,-3.379852,-5.719004,-15.003951,14136.0806,3.803741,5.093596,10.602159,15.660527,-3.608008,-6.308831,-16.792442,35129.1651,4.765481,7.659874,10.152623,15.658117,-5.565895,-7.959936,-24.511283,23767.7622,4.095349,4.758619,6.184803,9.276179,-3.386052,-4.84558,-14.997163,13239.3735,3.797602,3.854158,6.100898,9.283636,-2.856596,-4.196703,-9.846189,10626.6929,3.551124,3.098333,5.042654,7.37914,-2.335615,-3.371199,-6.876932,3585.8694,2.778741,1.311971,3.561057,5.956787,-0.810213,-1.448945,-3.936861,3634.1565,2.746009,1.306779,3.289035,5.581285,-0.792844,-1.350387,-3.504975,16763.0054,4.178602,5.333553,9.56165,12.777706,-3.987371,-6.507394,-13.529359,15106.7182,4.060628,4.86789,8.533046,11.864771,-3.506722,-5.55733,-11.353733,1
81436.436,11.021672,24.019581,36.755507,39.090206,-15.99381,-21.780526,-42.440074,79217.4404,9.643226,24.764842,40.979717,43.56899,-15.662162,-21.246932,-34.200327,21214.5518,7.103585,6.134601,9.593942,10.438047,-4.806762,-6.857991,-9.440797,20973.855,6.774056,6.082368,9.75548,10.770644,-4.722835,-6.777618,-9.692915,5466.5606,3.534679,2.038442,5.177914,6.399415,-1.255959,-2.005848,-3.053668,5017.0981,3.357492,1.84071,4.660124,5.772705,-1.112416,-1.68042,-2.861658,29935.7402,7.924739,9.737329,16.16611,17.45739,-7.407614,-11.168419,-13.420441,31464.5693,7.866923,10.429355,17.905717,19.095052,-8.027249,-12.607764,-15.884151,67619.8828,8.431949,19.642919,28.550003,31.671563,-12.483622,-16.215697,-30.084981,58552.0752,7.159084,15.452835,21.513925,24.608055,-10.350042,-13.260967,-24.543442,24775.6396,7.755258,7.010614,10.256783,11.308786,-5.572853,-7.807334,-12.35479,20018.9343,7.694729,5.535193,8.06705,9.208767,-4.5473,-6.344969,-10.150487,6243.6091,3.732078,2.299249,6.003685,7.85223,-1.420568,-2.398134,-3.613866,6447.8394,3.740001,2.305705,5.713479,7.300537,-1.382401,-2.142749,-3.52622,34321.7422,8.83902,10.891391,17.100767,18.379792,-8.72115,-13.992892,-19.085618,31496.2862,8.766667,10.018057,15.844187,17.050454,-7.84448,-12.111707,-17.687559,1
13859.6172,2.104416,3.140969,4.778582,10.631882,-2.748938,-4.092934,-13.661069,30114.5058,2.621898,8.162721,12.904329,24.36816,-6.896344,-10.743969,-29.542805,7957.8655,2.967474,2.383274,3.95642,8.761665,-1.881452,-2.954609,-8.958866,8000.373,2.875317,2.381617,4.042004,7.577239,-1.855872,-3.0411,-8.828101,1924.788,2.070837,0.741437,1.862131,4.885352,-0.514106,-1.06136,-5.203202,1688.5,1.959633,0.653344,1.794325,5.182107,-0.449489,-1.018115,-4.406917,10596.6762,3.11252,3.585179,6.770159,10.982756,-2.675763,-4.470954,-12.147718,11127.4004,3.101494,3.803414,7.47087,12.462824,-2.818274,-4.79728,-13.115091,29703.959,2.72743,7.122592,10.163272,19.253979,-5.5405,-7.986949,-25.861818,20971.5371,2.437705,4.609632,6.384711,12.22552,-3.681558,-5.538785,-18.346127,9393.8315,3.054014,2.614268,4.051391,6.963835,-2.068385,-3.063897,-7.487979,7529.8388,2.959453,2.18322,3.460288,5.455427,-1.702876,-2.51341,-6.027084,2680.179,2.105264,0.995837,2.703694,4.671064,-0.675457,-1.250173,-3.6179,2667.7408,2.091525,0.972079,2.446425,4.564167,-0.659036,-1.167637,-3.112513,12207.8125,3.247488,3.853576,6.711968,9.544305,-2.92831,-4.651436,-9.283189,10925.6533,3.167303,3.57981,6.144915,9.425105,-2.645595,-4.072491,-9.400633,1
12179.5593,8.203292,2.776255,3.57309,3.939811,-1.693734,-2.174781,-3.011582,14351.0974,9.924794,3.550301,4.856988,5.422346,-1.998449,-2.57558,-3.795383,19350.3032,4.90858,5.632745,7.452162,8.378734,-2.365271,-3.375916,-5.20894,21429.5777,5.205016,6.235205,8.320447,9.281433,-2.538423,-3.656545,-6.427895,3669.8374,2.654849,1.244317,2.266456,2.740304,-0.61527,-0.930504,-1.61513,3698.4695,2.618376,1.246121,2.204926,2.689405,-0.617588,-0.908855,-1.702173,18736.147,4.532109,6.360627,9.109865,9.936115,-2.539823,-3.749146,-5.74952,21242.603,4.798796,7.143404,10.341743,11.339049,-2.843142,-4.177746,-6.496653,10575.1479,9.604003,2.303473,2.886727,3.545466,-1.315924,-1.690741,-2.988724,10704.6195,8.39731,2.141912,2.566517,3.189374,-1.210207,-1.538902,-2.908427,12239.0181,3.365089,3.54488,4.708062,5.935641,-1.917437,-2.716073,-4.484809,14199.7903,4.500693,3.982576,5.203118,6.227589,-1.83189,-2.618758,-4.368904,5167.2573,3.232939,1.692761,2.95579,3.718157,-0.860039,-1.303041,-2.246069,6388.9954,3.532115,1.999615,3.283535,4.070231,-1.037373,-1.499324,-3.093447,15009.0361,3.902683,4.89738,6.765037,7.646096,-2.429056,-3.776801,-6.263987,13134.8355,3.774477,4.315098,5.97916,6.894882,-2.09011,-3.249203,-4.941213,0
33756.5874,7.279407,7.979483,10.756274,14.53147,-5.678704,-7.585608,-18.114992,33405.6895,8.440781,9.110733,13.259084,17.470079,-5.687412,-7.561174,-19.277283,3545.9346,2.610431,1.504887,3.553234,6.679765,-0.945485,-1.510895,-4.339696,3598.0923,2.518254,1.512163,3.603349,5.734251,-0.964571,-1.475027,-3.640971,2038.5628,2.688413,0.82444,2.428368,4.406483,-0.522149,-0.938815,-3.513337,1769.274,2.683809,0.706953,2.126858,4.126538,-0.45608,-0.814402,-2.413936,5099.1147,3.180886,2.255137,5.747589,8.959581,-1.404865,-2.329636,-4.864018,5320.7976,3.192623,2.372122,6.005241,8.683992,-1.471454,-2.462548,-4.266453,35807.6543,6.183565,9.226709,12.826188,18.408805,-5.902783,-8.186517,-28.320562,29612.4648,5.652219,7.320419,9.894256,15.284576,-4.659525,-6.735986,-19.979862,3806.3357,2.424687,1.686638,3.674651,6.110989,-1.027754,-1.60093,-4.14403,3412.3674,2.431602,1.456475,3.311491,6.144043,-0.933391,-1.458078,-3.826097,2258.4489,3.061644,0.919413,2.742283,5.672283,-0.559945,-1.100318,-3.989243,2016.6921,2.838936,0.850488,2.573385,5.700592,-0.505185,-0.943247,-3.303342,5683.6965,3.01662,2.705505,6.424176,10.104325,-1.639507,-2.671798,-6.268644,5331.6948,3.26498,2.444373,6.027895,9.524328,-1.488233,-2.578407,-5.297847,1
1262.7913,2.827534,0.306378,0.578608,2.358032,-0.280075,-0.5556,-2.972704,8411.7275,3.060987,2.384902,3.744097,6.975445,-1.8365,-2.785334,-8.410125,15736.0488,3.242249,5.135815,7.653283,14.632723,-2.820644,-4.922704,-15.523591,17442.3902,3.293211,5.654585,8.321522,15.377496,-2.959016,-4.77227,-16.287963,3127.8508,2.64081,1.207933,2.484214,4.749409,-0.680028,-1.353547,-4.862403,3134.6317,2.672224,1.202028,2.659964,5.37771,-0.680924,-1.260002,-4.983906,13684.2549,2.986833,5.477452,9.338162,16.406228,-2.77792,-4.900642,-15.606752,15518.9116,3.102136,6.016789,10.190459,16.628956,-3.045456,-5.258331,-15.947131,3745.4854,1.583896,0.935876,1.553315,4.091117,-0.443063,-0.822835,-4.255222,3731.6748,1.588391,0.859449,1.386003,3.35234,-0.382783,-0.7498,-3.468092,10154.4961,2.764695,3.575329,5.387866,8.253964,-2.158148,-3.326833,-7.003716,11168.5816,2.795696,3.684594,5.374664,8.443343,-2.233347,-3.532993,-8.469,5166.8501,3.067581,1.94575,3.954771,6.369065,-1.123253,-1.862361,-4.501483,5807.1543,3.309923,2.117151,4.136897,6.286081,-1.263254,-2.030024,-4.154872,10485.9195,2.704516,4.256463,7.57774,11.354654,-2.43217,-3.983258,-7.815206,9069.8448,2.685847,3.716804,6.689489,9.330956,-2.112904,-3.45825,-6.895297,0
756.9898,1.240069,0.16718,0.544566,4.47362,-0.173272,-0.431754,-2.819962,1933.6309,1.478406,0.428069,1.008328,5.162095,-0.215091,-0.519086,-2.701893,2805.9055,2.144749,0.526337,0.95183,5.017364,-0.195558,-0.529037,-3.590559,3221.1143,2.215733,0.60455,1.083225,5.336221,-0.229475,-0.487419,-4.373817,1165.3583,1.762634,0.345627,0.807222,4.367544,-0.142786,-0.387023,-2.714929,1029.0972,1.789759,0.295223,0.663204,3.488858,-0.127176,-0.349706,-3.051876,3362.1765,2.197924,0.659434,1.150619,5.061267,-0.298323,-0.604506,-3.239212,3585.281,2.251233,0.711712,1.266482,7.545431,-0.329308,-0.618961,-3.303905,1205.1963,1.211665,0.274015,0.8732,6.338965,-0.125163,-0.439352,-4.036496,1657.0166,1.346974,0.358237,0.916781,5.107975,-0.113417,-0.463204,-3.54258,2226.6905,1.810701,0.45206,0.996014,6.699013,-0.154089,-0.460807,-3.90111,2080.4209,1.856867,0.40724,0.922999,5.919462,-0.139092,-0.4361,-3.643009,1183.6671,1.875137,0.353927,0.812439,4.535883,-0.154566,-0.470776,-3.341486,1191.9945,1.879384,0.351429,0.852964,4.682777,-0.154101,-0.485007,-3.120093,2907.969,1.96124,0.537554,1.062403,5.754401,-0.232373,-0.595433,-3.560416,2571.3852,1.919315,0.481689,0.919255,5.508454,-0.2087,-0.492954,-3.597651,0
